system:index,20181213T184759_20181213T185036_T10SGD_nd,20181228T184801_20181228T185119_T10SGD_nd,20190102T184759_20190102T184755_T10SGD_nd,20190127T184631_20190127T184813_T10SGD_nd,20190206T184541_20190206T184551_T10SGD_nd,20190211T184509_20190211T184736_T10SGD_nd,20190216T184431_20190216T185252_T10SGD_nd,20190313T184139_20190313T184802_T10SGD_nd,20190318T184101_20190318T184915_T10SGD_nd,20190328T184031_20190328T184740_T10SGD_nd,20190402T183929_20190402T185331_T10SGD_nd,20190407T183921_20190407T184454_T10SGD_nd,20190412T183929_20190412T185208_T10SGD_nd,20190417T183921_20190417T184909_T10SGD_nd,20190422T183929_20190422T185118_T10SGD_nd,20190502T183929_20190502T185428_T10SGD_nd,20190507T183921_20190507T185033_T10SGD_nd,20190517T183921_20190517T184620_T10SGD_nd,20190527T183921_20190527T184435_T10SGD_nd,20190701T183929_20190701T185323_T10SGD_nd,20190711T183929_20190711T185306_T10SGD_nd,20190716T183921_20190716T184625_T10SGD_nd,20190726T183921_20190726T184401_T10SGD_nd,20190731T183929_20190731T185232_T10SGD_nd,20190810T183929_20190810T185141_T10SGD_nd,20190820T183929_20190820T184911_T10SGD_nd,20190830T183919_20190830T184456_T10SGD_nd,20190904T183921_20190904T184852_T10SGD_nd,20190909T183919_20190909T184421_T10SGD_nd,20190914T184001_20190914T184553_T10SGD_nd,20190919T184039_20190919T185003_T10SGD_nd,20190924T184111_20190924T185054_T10SGD_nd,20190929T184139_20190929T184734_T10SGD_nd,20191004T184221_20191004T185418_T10SGD_nd,20191014T184331_20191014T184637_T10SGD_nd,20191024T184441_20191024T185241_T10SGD_nd,20191029T184509_20191029T185301_T10SGD_nd,20191103T184541_20191103T184536_T10SGD_nd,20191108T184559_20191108T184559_T10SGD_nd,20191118T184649_20191118T184834_T10SGD_nd,20191123T184711_20191123T184827_T10SGD_nd,20191213T184751_20191213T185015_T10SGD_nd,20191228T184759_20191228T185005_T10SGD_nd,20200112T184731_20200112T184730_T10SGD_nd,20200127T184629_20200127T185423_T10SGD_nd,20200201T184611_20200201T185209_T10SGD_nd,20200206T184539_20200206T185139_T10SGD_nd,20200211T184511_20200211T185336_T10SGD_nd,20200216T184439_20200216T184825_T10SGD_nd,20200226T184329_20200226T185152_T10SGD_nd,20200302T184251_20200302T184745_T10SGD_nd,20200327T183929_20200327T184635_T10SGD_nd,20200401T183921_20200401T185234_T10SGD_nd,20200411T183921_20200411T185241_T10SGD_nd,20200416T183919_20200416T185317_T10SGD_nd,20200421T183921_20200421T184607_T10SGD_nd,20200501T183921_20200501T184410_T10SGD_nd,20200511T183921_20200511T184904_T10SGD_nd,20200521T183921_20200521T184912_T10SGD_nd,20200610T183921_20200610T184818_T10SGD_nd,20200615T183919_20200615T185219_T10SGD_nd,20200630T183921_20200630T184506_T10SGD_nd,20200705T183919_20200705T185136_T10SGD_nd,20200720T183921_20200720T184636_T10SGD_nd,20200814T183919_20200814T184525_T10SGD_nd,20200819T183921_20200819T184459_T10SGD_nd,20200903T183919_20200903T184742_T10SGD_nd,20201003T184129_20201003T184314_T10SGD_nd,20201013T184329_20201013T184519_T10SGD_nd,20201018T184411_20201018T185213_T10SGD_nd,20201028T184511_20201028T184911_T10SGD_nd,20201112T184629_20201112T185056_T10SGD_nd,20201122T184709_20201122T184707_T10SGD_nd,20201127T184731_20201127T184935_T10SGD_nd,20201202T184739_20201202T184738_T10SGD_nd,20201207T184751_20201207T185023_T10SGD_nd,20201222T184759_20201222T184802_T10SGD_nd,20201227T184801_20201227T185021_T10SGD_nd,20210101T184759_20210101T184756_T10SGD_nd,20210111T184739_20210111T184945_T10SGD_nd,20210116T184721_20210116T184838_T10SGD_nd,20210121T184659_20210121T185015_T10SGD_nd,20210126T184641_20210126T184719_T10SGD_nd,20210205T184541_20210205T184548_T10SGD_nd,20210210T184519_20210210T184514_T10SGD_nd,20210220T184409_20210220T185436_T10SGD_nd,20210225T184331_20210225T185119_T10SGD_nd,20210302T184259_20210302T184946_T10SGD_nd,20210322T183939_20210322T184948_T10SGD_nd,20210327T184001_20210327T184729_T10SGD_nd,20210401T183919_20210401T184709_T10SGD_nd,20210406T183911_20210406T185242_T10SGD_nd,20210416T183911_20210416T185218_T10SGD_nd,20210526T183921_20210526T185305_T10SGD_nd,class,desc,id,level_2,name,.geo
00000000000000000072,0.5472396268007703,0.5330852862443075,0.544973435204621,0.5757552773999136,0.5819623282032981,0.5935454311602313,0.48163358539106715,0.5974743019228079,0.5778807972487763,0.6021035382845612,0.5431160471953477,0.6401648743097482,0.6626240326140086,0.6716081312549136,,0.6738677999310871,,0.6754795253741276,0.3194058797735736,,0.6081059337915886,,0.5350199088165662,,0.5429741149400114,,,0.43467114549538677,0.5160556007012448,0.4777747969617794,0.508550793167432,0.4579989163765232,0.5079403971606535,0.5172527253979861,0.4582638872875045,0.5313707080278411,0.5263377798582001,0.5070958910584331,0.5119394730659468,0.5313629496973924,0.5001014382846729,,0.5420691363719291,0.5558562478669061,0.542833348037505,0.5518820504894424,0.5503316197752884,0.5398213356372688,0.5597949674170367,0.5673097722046068,0.5801610993912787,,0.6382837045959451,,0.6444654857081201,0.6616610930946267,0.6687535895823474,0.6719139696809214,0.6533102013200869,0.6657748434543987,0.6529151737565014,0.6008980124693525,0.6262782034962473,,0.5787970524027156,0.4584871729617899,,0.40787108158773744,0.5709281816813105,0.47046083206512057,0.5689715291834301,0.5610828764685692,0.5536436969612506,0.5432533616656947,0.5652790211742397,0.5330155086126963,0.5574536879380482,0.5251603876964094,0.5607927201113265,0.5625447191769896,0.5595688911731924,0.5158558837329789,0.5612143687503024,0.5792582404437037,0.5901295547862382,0.5956349735162126,0.5589747613887766,0.5746426307145656,0.5671722985969715,0.5806147254502897,0.6120444288567272,,0.5177264168194822,0.4562953203635408,U,,,EucGlo,,"{""type"":""Polygon"",""coordinates"":[[[-120.57417722193736,34.59919961630653],[-120.57414156938353,34.599034568133796],[-120.57403452384759,34.59896772164341],[-120.5739409138135,34.599034614202516],[-120.57370012671056,34.5990613624469],[-120.57362425496854,34.599190664683626],[-120.57365103840114,34.59930662858251],[-120.57391860897343,34.599306559321306],[-120.57412365528863,34.59931556128017],[-120.57417722193736,34.59919961630653]]]}"
00000000000000000073,0.6311558530149448,0.6029444890867088,0.6618704959531942,0.6709241143876066,0.6586322503011977,0.7106281401882435,0.6621783198860691,0.6998558726147965,0.6616989634004945,0.7212710724612081,0.5739823944062753,0.702217347466087,0.7103190145211188,0.7150797074045437,,0.6933338652304284,,0.6887011085593775,0.7052007426402834,0.32861592256286576,0.6357774605204587,,0.5816965218739556,,0.6242249781993447,,,0.5133453790141348,0.6167062911994982,0.567499395088398,0.6068263615401304,0.5510933760546777,0.6063363671835074,0.6278045526609929,0.5535935258388306,0.6517221122609032,0.6892162203780822,0.6469496473708648,0.6668604426375778,0.6543253236833656,0.6095193913539751,,0.6486528088381976,0.668517069995735,0.6696146256368145,0.6721287609246738,0.6801301952034764,0.6679700411147389,0.6849640500168699,0.6741299276601982,0.6868959378817191,0.20105298734702037,0.6158923402007003,,0.607068797579141,0.6733278849485665,0.6653039793227374,0.665302476948494,0.6533539909097617,0.6304096970770132,0.6197285152636957,0.5799284613392321,0.6236507451091802,,0.6310270534456603,0.5049187448100428,,0.47211554549561896,0.6718174809555999,0.5373660600287679,0.6726294791256646,0.6527617741489782,0.6328517600969366,0.6284936708229268,0.6517204638480054,0.6172978506964208,0.6462174474972824,0.6063715885997542,0.653460533926791,0.6601905047146325,0.6672390575490312,0.5845221126721886,0.6437852828064095,0.6852747315266648,0.6955287212373952,0.6960960020474906,0.6500189280652278,0.6563657025686416,0.6331900005325612,0.6465017312714046,0.6614056532370962,0.15229909012667736,0.5442571767256063,0.29666217616442786,U,,,EucGlo,,"{""type"":""Polygon"",""coordinates"":[[[-120.57184064125818,34.60209796892154],[-120.57182281465415,34.60192409565975],[-120.57172472437951,34.60179474374994],[-120.57164446066056,34.60174569410795],[-120.57151510775508,34.60180369368708],[-120.57143932252244,34.60180371523803],[-120.57143932252244,34.60166098422033],[-120.57137688529211,34.60162531267767],[-120.57118070397753,34.601652068689134],[-120.57114944139445,34.60179033817506],[-120.57124761993,34.601883984210644],[-120.57120748792599,34.60200877532309],[-120.57105582923165,34.60191519422859],[-120.57092656354251,34.60185272040053],[-120.57096669563536,34.6020087971625],[-120.57086851688243,34.60197763406483],[-120.57078386179658,34.60185276389525],[-120.57056976496851,34.601661025844436],[-120.57049845782336,34.6012953984516],[-120.57040923601878,34.60121512770535],[-120.57024431602198,34.60124182588616],[-120.57015061537454,34.601259733340875],[-120.57015509403872,34.60140237823387],[-120.57004804513947,34.60144701974117],[-120.57008817751014,34.60167438824397],[-120.57026214284771,34.60187950595727],[-120.57050293647528,34.60194641072952],[-120.57052076326468,34.6021960925507],[-120.57060550634269,34.60223173141546],[-120.57061885447004,34.60250822396868],[-120.5706901615475,34.602557296933554],[-120.5706589866602,34.60274906511831],[-120.57077938315459,34.60276689533323],[-120.57088195279854,34.602597452113976],[-120.57080168854655,34.60252604328345],[-120.57102017580065,34.60252605417742],[-120.57112722387988,34.60252161187847],[-120.57118518260538,34.602477047050186],[-120.5712698374235,34.60248146780794],[-120.57139023333829,34.60245917379015],[-120.57135458000126,34.60255286457948],[-120.5714661064163,34.602575133925065],[-120.57147497583566,34.602472605592304],[-120.57155076104702,34.6024503012898],[-120.57155523966182,34.60240120726804],[-120.57164893927205,34.60239225698445],[-120.57165333006746,34.60232542254598],[-120.57179155222929,34.60231650646135],[-120.57179155222929,34.602262982780566],[-120.5716845925264,34.602187154051336],[-120.57184064125818,34.60209796892154]]]}"
00000000000000000074,0.6022606394255371,0.6189962617658638,0.6307777989030007,0.6668241715215574,0.6772321216089849,0.7136219258743605,0.6808935056289436,0.7202479126200412,0.68079788490389,0.7325533772336804,0.5626656292047182,0.7182294484347918,0.7081835131352409,0.7372360942939539,,0.7147264028493481,0.2409100376095433,0.7114475289004388,0.7302117964532393,,0.6615399603926237,,0.6400155899555204,,0.6481890206523508,,,0.5527362166996694,0.6097364695923102,0.5905886230652114,0.6075068375539687,0.569841858353493,0.6006736201664438,0.6343924056046721,0.5714535301990573,0.6167334926635553,0.6073119246271624,0.5845879696376143,0.5995211867246537,0.6095188361508503,0.6083717564852085,,0.6352357678485925,0.6446525546674073,0.662917674444668,0.6716676404544134,0.6694121561174494,0.6619555483302292,0.6699541882897191,0.6762580729246384,0.6832944165323291,0.6225203676364963,0.6423212779285151,0.10971982925005981,0.6334974181996986,0.6934621698096792,0.6960106232415134,0.6970764224262588,0.6928370316385729,0.6782026544075316,0.6684874597453822,0.6266689194036008,0.6530789240481718,,0.6018085674386976,0.508168419033446,,0.44033323360881577,0.5977900424747719,0.5189192247349544,0.5833287503315987,0.5822264324045303,0.5698187336588292,0.5730000742279462,0.5784021638705692,0.5739641643427544,0.5761313703862887,0.5575200692150483,0.5858140814716317,0.5791438576179374,0.5821612189192261,0.5363837999823737,0.5866808520840058,0.6120367937689446,0.603245499094447,0.6245350984050041,0.6016262269234598,0.6030423188787292,0.5489374294260712,0.64159485788428,0.6628835295100775,0.14579977530825708,0.5079310791672664,0.22672547216463132,U,,,EucGlo,,"{""type"":""Polygon"",""coordinates"":[[[-120.57042267198354,34.6048581531063],[-120.57023535869972,34.6047110202216],[-120.57016844221347,34.6044345466074],[-120.5699990432342,34.60438552985346],[-120.56996338950628,34.60426512699935],[-120.56985634044527,34.60421160480343],[-120.56974042175403,34.60430525093747],[-120.56963337250497,34.60436765726492],[-120.5693390963764,34.60434982585305],[-120.56925435245275,34.604300787566686],[-120.56908047355142,34.604349868160725],[-120.56875045425433,34.60438103131183],[-120.56875493296795,34.60461295495549],[-120.56858992300346,34.60491617665158],[-120.56875493296798,34.60510791115816],[-120.56888428868689,34.60516140082471],[-120.56891994271794,34.60524612158594],[-120.56901355645623,34.605420047291055],[-120.56941040417297,34.60533084224189],[-120.56953080185185,34.605299666571256],[-120.5696690263256,34.605237228334836],[-120.56984738309563,34.60530413881424],[-120.56996778036002,34.605277327188496],[-120.57025318552672,34.60519262597224],[-120.57042267198354,34.6048581531063]]]}"
00000000000000000075,0.724442165888768,0.6902851553300419,0.7307298626126143,0.7200802446368791,0.7116418360542544,0.7457862428566444,0.5938961282031415,0.720956271969128,0.6776310345529936,0.5615889481667954,0.5822251788270117,0.722063158747254,0.7560361183077378,0.7517974826547478,,0.7454065356639147,,0.7566839844764532,0.4988185724587355,,0.7485159968642496,,0.6729268361620673,,0.6523305868064969,,,0.6250530047841019,0.7864443426062753,0.6773429455778036,0.7233911360475426,0.6623942751810544,0.7418404157229516,0.734524679411412,0.659305992938512,0.7899011503280055,0.8093559774622409,0.756860244175867,0.7896393882849183,0.7711859265978458,0.7226049703694944,,0.760976500047515,0.7661977487476601,0.7625584853337426,0.756062939110205,0.7635414619066925,0.7172917672698554,0.7432382391568934,0.7396551613348834,0.7270916627433887,,0.7359369772461222,,0.7350343488459078,0.7514875751067375,0.7645702104287183,0.7638997630755038,0.752765441091237,0.7641757834389616,0.7425604675431169,0.7119949930045328,0.7614851559563759,,0.8021840480958252,0.6448277079836784,,0.6134539009081453,0.8363151121477399,0.6766830821522047,0.826481108677488,0.8210134823887028,0.7783998979580005,0.7980246447275028,0.7954537570074561,0.7454299909560916,0.787689035765269,0.7323010063049917,0.7881992606903381,0.7975162571583172,0.8144062484675322,0.7369681463949666,0.7722923053514097,0.7866063828125613,0.7991744625665634,0.7872476899251591,0.7376176148167647,0.7558501991616673,0.7290570591350956,0.7322105355505741,0.7849388772234861,,0.6541836897088079,0.5068932449929178,U,,,EucGlo,,"{""type"":""Polygon"",""coordinates"":[[[-120.57515819012215,34.5994849506266],[-120.57507792857554,34.59947602655445],[-120.57496201465486,34.59950727049748],[-120.57498431931145,34.599618726331855],[-120.57506010242642,34.59967222707482],[-120.57514484247241,34.59961873304251],[-120.57515819012215,34.5994849506266]]]}"
00000000000000000076,0.567630393457582,0.6003463054148133,0.6110022541759195,0.5872772698829835,0.613761343358197,0.6225178242694075,0.4938607945384996,0.6332292926296963,0.5660436788680069,0.475736837847602,0.5558549656428556,0.6550186363340169,0.6930089172590878,0.7218618937917183,,0.7481180853189652,,0.7556848397154882,0.33867794159368164,,0.6546454657416387,,0.6668052737727591,,0.5258422855767577,,,0.5281016133968404,0.5483742805904673,0.5784947894513452,0.5410242236112883,0.6017684817332316,0.5576550045214484,0.6404628106799248,0.5725235235614433,0.5556552544320806,0.55821763847836,0.5145172563893122,0.5546310236451661,0.5634555604308796,0.631800998502065,,0.6929642886778986,0.6010681585453198,0.5876446841066929,0.6416822575223994,0.594667329301942,0.6138426562155377,0.5705870077733273,0.5742494090102298,0.6292697555855451,,0.6710066253857122,,0.7092830532445744,0.7372833978358657,0.75104680970794,0.7563624377872326,0.759871884756312,0.7437560626641684,0.6988948682630459,0.6975567945342085,0.6944068027174458,,0.5950268089696521,0.5437935801494026,,0.4694774079073815,0.6327765773279249,0.5905713046874721,0.6229023895551401,0.6217904633011047,0.608520617838033,0.6384693824812052,0.6378495789022104,0.6815534364688153,0.6616826334795713,0.6719552533716321,0.6830742388892785,0.6192597142030145,0.6770431728863101,0.5658739185335975,0.6355710277423222,0.6951636409388414,0.5890949620359986,0.5570873762489486,0.6217699811972501,0.5617633595585239,0.5764402311844276,0.6135536572502438,0.594253309334738,,0.5880889998851578,0.5814966311519834,U,,,EucGlo,,"{""type"":""Polygon"",""coordinates"":[[[-120.5751270163327,34.59927096302925],[-120.57506905940808,34.5992887290282],[-120.57507792857554,34.59932893074373],[-120.5751270163327,34.59930656928344],[-120.5751270163327,34.59927096302925]]]}"
0000000000000000007a,0.7204375813309029,0.6628707401723699,0.6702489050479359,0.725276326308357,0.6775557911954687,0.681411660229317,0.6622341779124057,0.6810525628583094,0.6669517146732323,0.68789008631463,0.5422755590650893,0.6745082754043681,0.6283670509570464,0.7087965697072712,,0.7019525272692662,,0.694293068808042,0.723034061435629,,0.6810194625212328,,0.6740111573882964,,0.6889625870984398,,,0.597278222739951,0.6954373055269154,0.654629683329178,0.6862429858932394,0.65579244287869,0.6756509576292803,0.7310726179191596,0.6378905210891752,0.7467851124965822,0.7432623117460748,0.6888369092220755,0.7340354073811208,0.7551784032589708,0.7809891993788619,,0.7641407701479921,0.735180858863165,0.7111442134919729,0.7847043621064739,0.7503671373219865,0.7573653106475988,0.7460809617904394,0.7252064043392893,0.7704825183337174,0.29093066191981737,0.7031867172640676,0.11164121234888551,0.597877656168385,0.7129948802579684,0.737002645013807,0.7333418533115498,0.7455340579596731,0.73226497969459,0.7059225046531077,0.6820013100782006,0.7232677307604983,,0.7371187255640926,0.6310117167086539,,0.5488491123419286,0.7900102487602282,0.6593024341318091,0.7594968508880563,0.764049278635476,0.7429633334533121,0.7508374360727532,0.7672802290333356,0.7605330009737464,0.7806825929106423,0.7561732872020143,0.7793238267324812,0.735699816757839,0.8274613517743316,0.6672735384407735,0.7316818830147354,0.8013734693972051,0.7657103995820911,0.7781336265187897,0.7360423572481283,0.7315001570224894,0.5210335846577989,0.7241550793224859,0.7207780600594085,0.14409295669315036,0.7293688631963995,0.17350712632545098,U,,,EucGlo,,"{""type"":""Polygon"",""coordinates"":[[[-120.57238465883067,34.60286048163363],[-120.57237131088908,34.6028069688835],[-120.57232670065308,34.60277135374122],[-120.57226426385942,34.60283377151873],[-120.57232222206554,34.60286493514435],[-120.57238465883067,34.60286048163363]]]}"
00000000000000000029,0.6604150097316512,0.7652736893035,0.6631187147872604,0.6195908558967017,0.6754569164748054,0.675335283400997,0.6202708434580653,0.6766677240474179,0.43930634292296017,0.6704270770971404,0.4589788818069791,0.7135485902695567,0.7176628503886382,0.7481313348982835,,0.7105031895287619,0.7406979976515473,0.7081398407236306,0.7389938050969518,,0.44875641664152455,,,,0.4507342119210207,,,,0.6290142647025426,0.6900281434071817,0.6255903323273251,0.7099944647739078,0.6197888288344602,0.6966702074046042,0.6824988384676686,0.6101979709208388,0.4681713407452736,0.42919664000059765,0.4923643568159012,0.545370617345687,0.6970909339561587,,0.6784760911771416,0.656041327309104,0.6332844707891266,0.7269596675098682,0.705049113638219,0.7175532810361599,0.64496620516318,0.6996947234432326,0.7364372444837282,0.6561922316289245,0.717622781276156,0.746079563269825,,0.7413791916302667,0.7852139427520095,0.783252260501929,0.7912040098385122,0.7730154199740039,0.7459194398982418,0.48028510359358245,0.6893201772070474,,0.5526904969285821,0.6070008358129652,,0.422629073789929,0.7061219936516784,0.09595446233429462,0.5842727583703764,0.5768993319172352,0.5890418700297979,0.7024265277850081,0.5720539957862149,0.6725438053894625,0.6397449223272181,0.718823747802276,0.6363062614247639,0.5749308882351112,0.6559914803970839,0.5980740067488882,0.7013700115506671,0.7179645354838202,0.20499702124710417,0.7005496548636698,0.726952444426868,0.6551572174432864,0.6536951573230472,0.7501717701834575,0.6863662128002223,,0.4813192868263905,,U,,,HetArb,,"{""type"":""Polygon"",""coordinates"":[[[-120.59832320083258,34.643411569846585],[-120.5982965104131,34.64335803851397],[-120.59826973219053,34.64334470649289],[-120.59821626352596,34.64336247856442],[-120.59820283050811,34.64338930391937],[-120.59822513107285,34.643416041629344],[-120.59822513107285,34.643442824998395],[-120.59824743163368,34.64346060938262],[-120.59827868753118,34.64345617384498],[-120.59830985562354,34.64343829438195],[-120.59832320083258,34.643411569846585]]]}"
0000000000000000002b,0.7112272488616896,0.756089468815812,0.6870690234335833,0.6722867825255973,0.6932329102951548,0.701039490570738,0.6446933976836757,0.7221508975259242,0.4798840768754398,0.7687766975842933,0.46332331518790487,0.7938764263969292,0.7951114728612246,0.8257433919849198,,0.8170040458084349,0.8154595907345329,0.8220864625555487,0.8501303428425054,,0.5032689716998635,,,,0.45556012967584014,,,,0.7935018953445977,0.8329347015115945,0.8092907111545571,0.8358842040051825,0.7940788017216518,0.8478134939382066,0.7862174735269917,0.7753843025090086,0.6213099333054641,0.6100514227707168,0.6179737734061014,0.7001719150905231,0.7593062751118703,,0.7188891281840238,0.6992584027000623,0.6691413263485507,0.758030969342949,0.7487046504333036,0.7589282362096564,0.733281814082669,0.7683318694496376,0.7929770033411699,0.7767499349576513,0.8068535991898029,0.8035740119788478,,0.8218407348071022,0.8354529142190572,0.8495079468975404,0.845789825380851,0.8461866400079924,0.8292407796253137,0.5291885147186695,0.8102352178166125,,0.7961827577571893,0.7215796311062231,,0.5572261823510487,0.8291226593163877,0.10562776561657397,0.749710874970765,0.7182763629413983,0.6903162258746238,0.7609695445242252,0.6774396188844543,0.721260266965063,0.7010071331933989,0.7340969301326776,0.694814468702688,0.6682413141025149,0.7179546217476005,0.6290977887051425,0.7322143607647066,0.7562022977555576,0.22183234646726122,0.7591739704196984,0.7633152216828968,0.7366792145072704,0.7313438529688775,0.8077804345907774,0.7907815849695512,,0.6506721375620985,,U,,,HetArb,,"{""type"":""Polygon"",""coordinates"":[[[-120.59823847629085,34.64321537800912],[-120.59822513107285,34.643197565568755],[-120.59820283050811,34.64318414296168],[-120.59817605226574,34.6431752492498],[-120.59815375169235,34.643188610076315],[-120.59815822936687,34.64321094114358],[-120.5981983528352,34.643242162217234],[-120.59821626352596,34.643242106277],[-120.59823847629085,34.64321537800912]]]}"
00000000000000000038,0.7069351230425056,0.7088122605363983,0.669017905588714,0.7063071738083775,0.6710037174721188,0.6709129511677283,0.6139630390143738,0.6136875281404773,0.5957362810896171,0.6748922835879357,0.4052044609665428,0.6855614973262033,0.7084161696487741,0.7456685191238968,,0.7483053345122309,0.7061779485663612,0.7296389588581024,0.7492973580663292,,0.5891959798994975,,,,0.7204641350210971,,,0.3751600512163892,0.7398265510340227,0.7208633093525179,0.723196881091618,0.6862147753236864,0.7055264219443323,0.7617602427921092,0.6846066992849078,0.758336942399307,0.711835334476844,0.6962750716332379,0.6860715825786978,0.7454545454545455,0.710599078341014,,0.7565941693660343,0.7595526561043803,0.6722606120434352,0.7182448036951501,0.7079599367422246,0.7281161758773699,0.6878332525448375,0.7260626878488623,0.7592663354986626,0.7008196721311475,0.739193083573487,0.3363499245852187,0.12531045382704897,0.7586736260362297,0.7614243323442136,0.7391809468486785,0.7358922944714983,0.7762164975279731,0.7653221581980094,0.7480030919866014,0.7495327102803738,,0.7285761920640212,0.5936059022440824,,0.522561863173217,0.7777777777777778,0.6798434442270059,0.7156398104265402,0.7603182496270511,0.7125867195242815,0.7568238213399504,0.7310051911278905,0.7140246687985382,0.702991452991453,0.7062474141497724,0.7330637007077856,0.7232323232323231,0.7843719090009893,0.6510832383124288,0.7504725897920604,0.7720391807658058,0.5020720433535225,0.7377654662973222,0.7312420517168291,0.6765847347994824,0.651925820256776,0.7329420396184885,0.7147181233446842,,0.7866823806717737,,U,,,HetArb,,"{""type"":""Polygon"",""coordinates"":[[[-120.59109507153606,34.63552789834679],[-120.59109059361167,34.635496685818055],[-120.59105933593888,34.635478846438964],[-120.59101473228009,34.63548329446433],[-120.5909925182473,34.63551002342052],[-120.59098804031927,34.635541262793076],[-120.59099690837267,34.63556353169332],[-120.59103264398746,34.63557247968978],[-120.59106829178971,34.635563542952525],[-120.59109507153606,34.63552789834679]]]}"
0000000000000000003e,0.564175945755577,0.6082013476172483,0.5471790640932372,0.6499155535286975,0.658090638788949,0.6735749296538343,0.6028522713221971,0.674826672428874,0.6787490117781284,0.7370043908575992,0.4206404214589356,0.7144197717502443,0.6965023874897531,0.7214626015873208,,0.7008990359466896,0.689043987007042,0.7154467030902335,0.7220145809898415,,0.6169267564376985,,,,0.6140381048626034,,,0.5061493594206725,0.5422339123807762,0.5758449350395637,0.5802571094946684,0.5791181434255618,0.5680517900168635,0.6169464052122271,0.5522720575512038,0.5548149079121473,0.4769516052959224,0.4782137118537569,0.4629432142145115,0.5388569661239099,0.6099097244276876,,0.6636084512316398,0.6230542940507225,0.5037595595337383,0.6608393526383994,0.6426268867231678,0.6891034705980903,0.6526842692424227,0.6931399644238861,0.7313741718087821,0.6869639775548536,0.6694942998181287,0.14543482540971756,0.14099204681937977,0.7248321859450333,0.7332001174167474,0.740292847560993,0.7253725682288359,0.6975585551235826,0.6742807446945972,0.6299608663314007,0.637268684190229,,0.5997504635067372,0.5047140969424174,,0.40010972101407394,0.5702983797002751,0.5081452707341109,0.5496770085879108,0.539786803667986,0.5370702474417144,0.5348308262184847,0.5559929924435955,0.6098049928204768,0.5746582000463357,0.6269777182287449,0.6034491104510096,0.5558081886874578,0.6127830204977984,0.5081630196406894,0.5850249368283853,0.6293599507334362,0.43570691163058395,0.6048645887162478,0.6030001573039013,0.5967025145473822,0.5953083531063191,0.6742013059635253,0.6531801266953954,,0.3513036719214488,,U,,,HetArb,,"{""type"":""Polygon"",""coordinates"":[[[-120.5903369830196,34.63449340121451],[-120.59033250506839,34.63444435534766],[-120.59030581296376,34.634422038523695],[-120.59026120903951,34.634408653173764],[-120.59021212714407,34.63442650763709],[-120.590185347211,34.63445771337235],[-120.59018095705753,34.63450676169919],[-120.59022547320697,34.63455132124675],[-120.59027455509721,34.63455137604665],[-120.59032363696845,34.634520127847445],[-120.5903369830196,34.63449340121451]]]}"
0000000000000000003f,0.4969660993369252,0.5467371328246158,0.47831446494427593,0.5222343801240519,0.516021518568403,0.5533977762364021,0.5238739963527044,0.5587138899964702,0.5606114684593675,0.6524488897466888,0.41656500643678507,0.6752710889685283,0.6908281600850219,0.715941191243614,,0.7232062942667205,0.7133757309688775,0.7207835164491562,0.7452058823913172,,0.6344396278335739,,,,0.6029560450340282,,,0.5099444390129806,0.5418835265890557,0.5641898663143841,0.5365177367941592,0.5538871362720228,0.51664074873808,0.5878871061407898,0.5193731623127884,0.5375758668434903,0.4697391906752046,0.4422872514063227,0.4338539357752928,0.48774116869399464,0.567735420803628,,0.5572991442877572,0.5156617426502159,0.44910678029990747,0.5245305005069855,0.5508642301095131,0.5617701210276426,0.5568740765418315,0.6250607454566282,0.6629019388673572,0.6871134982538407,0.6912340352976374,0.10994915042672801,0.13856913649369387,0.7512394998437407,0.7501567490867681,0.7590717633048855,0.7533248926345969,0.7330537654473618,0.710379425164788,0.6775266843487842,0.6911068291110393,,0.5689401991179088,0.502752829367212,,0.3519039881468942,0.556752495117275,0.5087434217098504,0.4937156986490813,0.5116354246885426,0.49608792071106056,0.5180880653978697,0.49874166300723316,0.5355560826395419,0.5164009541718321,0.5568404915039197,0.519638010642796,0.4722006626040485,0.5208512758603302,0.4560590167788216,0.5367195797976219,0.5343553986464525,0.43291698053776334,0.5139523322892279,0.5514817881956664,0.5269763214455845,0.5449656810920492,0.608952077924304,0.6474305463818911,,0.24028212861064915,,U,,,HetArb,,"{""type"":""Polygon"",""coordinates"":[[[-120.59059117234347,34.6345334949226],[-120.59058221645884,34.63450229525741],[-120.59055104646337,34.63449338560515],[-120.5905109205706,34.634515652529025],[-120.5905109205706,34.63454243988302],[-120.59052874454643,34.634555804390246],[-120.59055991454741,34.63456027498802],[-120.59057773851632,34.63455136772342],[-120.59059117234347,34.6345334949226]]]}"
